gate,facility,gas_x,gas_y,sink_x,sink_y,consumer_x,consumer_y,d_gas_km,d_h2_km,d_total_weighted,storage_type,storage_potential
sink,Sichuan Basin,82617.29938855508,3726502.945168229,254095.10823098247,3822037.31860197,253576.630104238,3823120.9111097185,196.2943082027026,1.201246140789192,197495.5543434918,DSA,5.6298399
sink,Sichuan Basin,82617.29938855508,3726502.945168229,259144.2600700602,3822122.235062696,256712.12224181794,3824148.3829637333,200.76059485708797,3.1655283496510704,203926.12320673905,DSA,5.6298399
sink,Sichuan Basin,82617.29938855508,3726502.945168229,264193.42560150387,3822207.796685949,269478.0713080718,3821837.282714477,205.25425261009715,5.297618412740083,210551.87102283724,DSA,5.6298399
sink,Sichuan Basin,82617.29938855508,3726502.945168229,269242.5795829698,3822294.003585303,269478.0713080718,3821837.282714477,209.77350185451724,0.5138582552026767,210287.3601097199,DSA,5.90286016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,274291.7443630472,3822380.8553419365,272712.8685984873,3820113.798670431,214.31674343260525,2.7626788868291254,217079.42231943438,DSA,5.90286016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,279340.9042007878,3822468.352377398,278809.1435416452,3826781.8937131204,218.8824709087988,4.346194686573279,223228.6655953721,DSA,5.52752018
sink,Sichuan Basin,82617.29938855508,3726502.945168229,284390.0719013498,3822556.4950498985,286142.9251012351,3821536.926903306,223.4693181901498,2.027810036934942,225497.12822708476,DSA,5.52752018
sink,Sichuan Basin,82617.29938855508,3726502.945168229,289439.24130802753,3822645.2819086527,286934.8747043031,3821567.3220122703,228.07600613227754,2.7265086876918234,230802.51481996936,DSA,5.52752018
sink,Sichuan Basin,82617.29938855508,3726502.945168229,294488.4061803482,3822734.713688308,295427.7303919494,3827421.482271669,232.70135187764052,4.77997172883695,237481.32360647747,DSA,5.25449991
sink,Sichuan Basin,82617.29938855508,3726502.945168229,299537.57932294253,3822824.7907624827,297010.3778172759,3827484.3261713446,237.3442769175113,5.300756330626978,242645.0332481383,DSA,5.40264988
sink,Sichuan Basin,82617.29938855508,3726502.945168229,304586.75453648006,3822915.512760226,309899.97340079397,3822485.3219439154,242.0037648639957,5.330605860363271,247334.370724359,DSA,5.40264988
sink,Sichuan Basin,82617.29938855508,3726502.945168229,309635.92562190146,3823006.8792900206,309899.97340079397,3822485.3219439154,246.67887213512824,0.5845881411851175,247263.46027631336,DSA,5.40264988
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-154877.30266037193,3812250.8356700833,-156162.66782988125,3810326.1170361857,154.12410149575933,2.314455754310365,156438.5572500697,DSA,3.87873006
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-149826.65123593094,3812283.5333851515,-149780.62531246166,3812036.092219111,151.1727124996768,0.2516853517443477,151424.39785142115,DSA,4.11162996
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-144776.01592699563,3812316.8747936846,-144229.87105029283,3811926.9353589867,148.33516464934038,0.6710640722622558,149006.22872160265,DSA,4.11162996
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-139725.40293165442,3812350.8612812334,-138730.2350887866,3809062.0657209833,145.61811633299513,3.4360639214948656,149054.18025449,DSA,4.49384022
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-134674.80897544086,3812385.491833648,-134697.5322724182,3812669.287759407,143.0284305109305,0.28470418982305673,143313.13470075355,DSA,4.34569979
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-129624.24027671256,3812420.7667107247,-129940.15395272941,3812585.0720539717,140.57314793139997,0.356086641864025,140929.234573264,DSA,4.72103977
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-124573.68402363028,3812456.685834525,-124389.81279816575,3812490.647327815,138.25942107698157,0.18698131077816035,138446.4023877597,DSA,4.8703599
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-119523.15594925541,3812493.24961439,-119632.32286866175,3812412.992113284,136.09447596344253,0.13549421676399975,136229.97018020652,DSA,5.10616016
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-114472.64325848225,3812530.456872311,-114081.8568655746,3812326.2213824806,134.08551075974572,0.4409377962797228,134526.44855602545,DSA,5.10616016
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-109422.15213453432,3812568.3100513597,-109324.26437325905,3812255.1268064687,132.23963779346218,0.3281246084766268,132567.7624019388,DSA,5.25547981
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-104371.67931322675,3812606.8070256086,-104566.62759567202,3812187.0602638284,130.56376949651465,0.46280900688443,131026.57850339908,DSA,5.54004002
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-99321.23100974616,3812645.948008452,-99003.81271918403,3813031.402181365,129.06452884613,0.4993288401438641,129563.85768627386,DSA,6.06471014
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-94270.79439575032,3812685.734056615,-94246.67210040452,3812969.904039746,127.7481301544017,0.28519197822803266,128033.32213262972,DSA,6.06471014
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-89220.37570164049,3812726.1642769924,-88696.62662338992,3812901.982941661,126.62027591857733,0.5524719900720412,127172.74790864937,DSA,6.21402979
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-84169.98114216185,3812767.238859804,-83939.40563648874,3812847.0449405424,125.68604172716049,0.24399605394198476,125930.03778110247,DSA,6.37371016
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-79119.59790275712,3812808.957773264,-79182.15073279552,3812795.1347340345,124.94976663383413,0.06406194626573139,125013.82858009987,DSA,6.37371016
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-74069.23218703874,3812851.322308927,-74415.70402180737,3813666.180889041,124.4149663332421,0.8854587725432875,125300.4251057854,DSA,6.37371016
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-69018.89023194122,3812894.330425991,-68874.65767165714,3812693.049732829,124.08424272696622,0.2476225936500288,124331.86532061626,DSA,6.21402979
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-63968.55921110905,3812937.9832120016,-64117.3078073482,3812650.7276722407,123.95922794347486,0.3234839872489182,124282.71193072379,DSA,6.58936977
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-58918.24533867583,3812982.280831425,-58567.0335505047,3812605.1788307717,124.0405432952365,0.5153209088005923,124555.8642040371,DSA,6.58936977
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-53867.94532223022,3813027.222255645,-53796.38499511352,3814409.2856205194,124.32778173635747,1.3839147462706916,125711.69648262816,DSA,6.58936977
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-48817.665366124835,3813072.808731196,-48277.117720191905,3809771.4637995986,124.8195212256405,3.3453056833280845,128164.8269089686,DSA,6.42967987
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-43767.40216977345,3813119.0403243923,-41895.39550666219,3816172.90598376,125.51335702322794,3.5819693483052895,129095.32637153323,DSA,6.42967987
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-38717.16195236076,3813165.9160520337,-38740.82692173114,3813162.3023999976,126.40595785462433,0.02393928270309607,126429.89713732743,DSA,6.28036022
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-33666.92238283013,3813213.435885716,-33991.084669383796,3811533.0055609667,127.49315200310349,1.7114108987503835,129204.56290185387,DSA,5.90502024
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-28616.70869611396,3813261.601139687,-27636.76717506163,3814266.7557909186,128.77000605298045,1.4037881811636952,130173.79423414415,DSA,5.58563995
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-23566.50808080146,3813310.410728308,-25261.707820737345,3813338.4026302667,130.2309420255044,1.6954308316336475,131926.37285713802,DSA,5.58563995
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-18516.317233822705,3813359.8647243273,-20504.777531365606,3813323.8383521996,131.8698423214581,1.9887866286741485,133858.62895013226,DSA,5.58563995
sink,Sichuan Basin,82617.29938855508,3726502.945168229,-13466.142365869546,3813409.9632227668,-9402.929285967688,3815141.4794509285,129.55638759438955,4.416769065852667,133973.1566602422,DSA,5.58563995
sink,Sichuan Basin,82617.29938855508,3726502.945168229,-8415.980172437761,3813460.707391312,-8610.299611884533,3815140.524058737,125.89166135402347,1.6910186517911845,127582.68000581465,DSA,5.35274982
sink,Sichuan Basin,82617.29938855508,3726502.945168229,-3365.836867134224,3813512.095095256,-8610.299611884533,3815140.524058737,122.3261701002214,5.491463408798942,127817.63350902035,DSA,5.35274982
sink,Sichuan Basin,82617.29938855508,3726502.945168229,1684.2908554815087,3813564.127493293,1693.4750992455752,3816975.4783259626,118.86884090480831,3.411363195833685,122280.204100642,DSA,5.20342016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,6734.415811349815,3813616.80575783,6452.0551836925515,3812378.5217512897,115.5293760340466,1.2700688189638578,116799.44485301047,DSA,5.20342016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,11784.522278089442,3813670.127735326,8827.562618680948,3815140.7775708986,112.31829784085302,3.3024871485350022,115620.78498938802,DSA,5.20342016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,16834.61355906697,3813724.0945806256,15953.365758158625,3818831.9199768733,109.2469251730262,5.183288335136152,114430.21350816236,DSA,5.20342016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,21884.692957888456,3813778.7063497873,25469.61533738198,3816098.853776117,106.32736230003394,4.270216920356289,110597.57922039024,DSA,5.57877016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,26934.763782113805,3813833.9620000985,28643.251549463133,3815190.4623689693,103.5724445615286,2.1815186687096895,105753.96323023828,DSA,5.57877016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,31984.81981494239,3813889.863765044,30235.942761792438,3813356.8704856397,100.99565104309558,1.8282923133144768,102823.94335641006,DSA,5.57877016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,37034.86436882481,3813946.4094890067,33419.55241291546,3810610.381009999,98.6109417597616,4.919305494812298,103530.2472545739,DSA,5.57877016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,42084.90074971676,3814003.5992293744,46873.51071344437,3815282.583985179,96.43256607881997,4.956469246378138,101389.03532519811,DSA,5.57877016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,47134.922743649186,3814061.434092583,46873.51071344437,3815282.583985179,94.47480105873332,1.2488167638701761,95723.6178226035,DSA,5.57877016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,52184.933654487606,3814119.91412702,54026.967592913985,3812570.9849136933,92.75161526193413,2.4067136801481093,95158.32894208224,DSA,5.57877016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,57234.93678607005,3814179.039386219,54819.8695797812,3812576.7579718684,91.27629390266621,2.898250393196703,94174.54429586291,DSA,5.57877016
sink,Sichuan Basin,82617.29938855508,3726502.945168229,62284.925938681095,3814238.8087457004,61140.480898974165,3815385.703957474,90.06101913586058,1.6202231561419818,91681.24229200256,DSA,5.42945004
sink,Sichuan Basin,82617.29938855508,3726502.945168229,67334.91393116215,3814299.2223357526,64302.973187847754,3816332.1624802197,89.11642715989564,3.6504123468391985,92766.83950673483,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,72384.8850229633,3814360.2822488374,71426.6780953238,3817316.7600675575,88.45119548454306,3.107880565394998,91559.07604993806,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,77434.84255027497,3814421.985208925,81747.91962900085,3815582.7468316606,88.07164958463166,4.466542447111271,92538.19203174292,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,82484.799309658,3814484.333569484,82550.66357677241,3814671.606649091,87.98148817383914,0.19851777761216013,88180.0059514513,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,87534.73958025586,3814547.327172822,86503.39980845695,3815636.2894837265,88.18159910440306,1.4998335372517186,89681.43264165478,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,92584.6761921648,3814610.9650646998,92527.93580000915,3814788.49700283,88.67001618598057,0.18637881091525496,88856.39499689582,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,97634.60292493785,3814675.248280862,96061.53701115193,3812072.9260982,89.44201720494623,3.040825070846575,92482.8422757928,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,102684.52309780529,3814740.175759536,106330.59034022695,3814972.1454954953,90.49034384850489,3.653438968240912,94143.7828167458,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,107734.44000108923,3814805.74865175,107915.88319104299,3814994.8720616996,91.80553281583391,0.2620864272937491,92067.61924312766,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,112784.33793157668,3814871.9656189247,116649.26271031323,3814206.050037081,93.37630314952321,3.9218729081185333,97298.17605764174,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,117834.23921948975,3814938.826980008,117441.9909025021,3814218.465854208,95.19001020528687,0.8202310002330069,96010.24120551987,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,122884.12812923394,3815006.3335886067,119761.17872179105,3817935.3200083384,97.23305640943019,4.28156215047977,101514.61855990997,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,127934.00796500899,3815074.485473953,128524.22193283896,3815320.9225858473,99.49131534124881,0.6395965743656865,100130.91191561449,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,132983.89156214162,3815143.2817359543,134105.46937231816,3813578.7964951633,101.95049226963077,1.9249807409252788,103875.47301055606,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,138033.75367185878,3815212.7230100846,136450.25427270937,3815461.460730745,104.59640572259113,1.6029163424164967,106199.32206500763,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,143083.62613276942,3815282.8098488543,141101.51909750383,3821067.811103695,107.41527378659083,6.115144137120438,113530.41792371127,DSA,5.80479002
sink,Sichuan Basin,82617.29938855508,3726502.945168229,148133.48373648716,3815353.540651983,146087.07733836788,3809202.1626183605,110.39383465271038,6.4828412643530475,116876.67591706343,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,153183.33930074418,3815424.9156309194,152170.62981948862,3822205.1167775593,113.51952616116876,6.855414508424833,120374.94066959359,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,158233.1865738655,3815496.9368324876,152170.62981948862,3822205.1167775593,116.78053325430464,9.041806930890687,125822.34018519532,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,163283.0289059593,3815569.6020760285,166444.6898018572,3821589.7875546976,120.16584078392125,6.799906824231378,126965.74760815264,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,168332.86960326778,3815642.9113934427,171259.58783176055,3818938.6162688755,123.66524392837951,4.40764678881418,128072.89071719369,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,173382.70240988335,3815716.866808355,173721.7849883614,3815314.9134518323,127.26932937685612,0.5258740303980751,127795.2034072542,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,178432.53068035413,3815791.466136352,173721.7849883614,3815314.9134518323,130.9694564552207,4.734789059266643,135704.24551448732,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,183482.35769377413,3815866.7105091056,186518.0375511592,3811021.7584329387,134.75771793412994,5.717421868017714,140475.13980214763,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,188532.18675399,3815942.599959779,192696.42486317473,3817620.635427868,138.62689210562445,4.489619367179222,143116.5114728037,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,193582.00214385107,3816019.134033861,194305.07191579105,3816742.0858400664,142.57038025690588,1.022491667051067,143592.87192395696,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,198631.81667788484,3816096.3129890873,195097.53065669586,3816762.739117059,146.58219461912773,3.596568011815578,150178.7626309433,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,203681.6336598671,3816174.136854777,200817.59317846145,3810471.7170104785,150.6568805300364,6.3812475237825605,157038.12805381897,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,208731.4468832986,3816252.605399699,213349.71853937462,3816341.397862728,154.78946898930255,4.6191251542695735,159408.59414357212,DSA,5.65546989
sink,Sichuan Basin,82617.29938855508,3726502.945168229,213781.2596519937,3816331.7186441794,214142.21967680234,3816364.0713357716,158.9754478407988,0.3624070034686417,159337.85484426745,DSA,5.50614977
sink,Sichuan Basin,82617.29938855508,3726502.945168229,218831.06575969356,3816411.4763351367,220509.28039804808,3815628.9117070786,163.21070469059907,1.8517050978692913,165062.4097884684,DSA,5.50614977
sink,Sichuan Basin,82617.29938855508,3726502.945168229,223880.87798701596,3816491.8798723435,221301.85707339633,3815652.3446470248,167.4915132405966,2.7122257036313284,170203.73894422792,DSA,5.50614977
sink,Sichuan Basin,82617.29938855508,3726502.945168229,228930.6806494746,3816572.927605239,229199.27389919976,3816810.839547419,171.81445594654298,0.35880973513781833,172173.26568168082,DSA,5.50614977
sink,Sichuan Basin,82617.29938855508,3726502.945168229,233980.48656057997,3816654.6198339863,233925.14650286056,3817877.720056161,176.17644245447235,1.2243515326375045,177400.79398710985,DSA,5.35683012
sink,Sichuan Basin,82617.29938855508,3726502.945168229,239030.2894789255,3816736.9573844844,238767.28216527868,3815269.602441532,180.57463949750436,1.4907392044345684,182065.37870193893,DSA,5.35683012
sink,Sichuan Basin,82617.29938855508,3726502.945168229,244080.0927419198,3816819.9391658967,238767.28216527868,3815269.602441532,185.00646756869378,5.534392485375742,190540.86005406952,DSA,5.35683012
sink,Sichuan Basin,82617.29938855508,3726502.945168229,249129.89010689384,3816903.5659822137,249163.02115615728,3812847.286218925,189.4695624929948,4.056415065607994,193525.9775586028,DSA,5.6298399
sink,Sichuan Basin,82617.29938855508,3726502.945168229,254179.69442196572,3816987.8370571965,253795.25556314053,3816685.4796307907,193.9617772906771,0.48909431552370736,194450.87160620082,DSA,5.6298399
sink,Sichuan Basin,82617.29938855508,3726502.945168229,259229.49944288327,3817072.7531922064,254587.72005943925,3816712.4434350324,198.48113092566302,4.655742579404575,203136.8735050676,DSA,5.6298399
sink,Sichuan Basin,82617.29938855508,3726502.945168229,264279.3084707019,3817158.3144010613,266572.732616616,3814368.6261866307,203.02581489678397,3.6113923418530263,206637.207238637,DSA,5.6298399
sink,Sichuan Basin,82617.29938855508,3726502.945168229,269329.1152974369,3817244.5203598784,271262.1800718939,3816378.7004894335,207.5941609685927,2.1181084651886595,209712.26943378133,DSA,5.6298399
sink,Sichuan Basin,82617.29938855508,3726502.945168229,274378.91371537774,3817331.370724197,272813.5934897006,3817355.8113435577,212.1846356789415,1.5655110196957203,213750.14669863723,DSA,5.6298399
sink,Sichuan Basin,82617.29938855508,3726502.945168229,279428.7260430638,3817418.866196049,277670.39747089654,3814772.746989733,216.79585410731426,3.1770530719100853,219972.90717922433,DSA,5.25449991
sink,Sichuan Basin,82617.29938855508,3726502.945168229,284478.536521775,3817507.007188748,286178.15537510614,3820617.724140709,221.42650781057938,3.544751641767629,224971.259452347,DSA,5.25449991
sink,Sichuan Basin,82617.29938855508,3726502.945168229,289528.3485356774,3817595.7914967868,286970.2024839972,3820648.1229919572,226.07540536599984,3.98256685796192,230057.97222396175,DSA,5.25449991
sink,Sichuan Basin,82617.29938855508,3726502.945168229,294578.15579238493,3817685.220957606,297449.51403950364,3816454.7240108857,230.74143985330213,3.123911157377059,233865.35101067918,DSA,5.25449991
sink,Sichuan Basin,82617.29938855508,3726502.945168229,299627.97114298504,3817775.2948413067,299034.4880551057,3816517.997085771,235.42360431816,1.39033083173533,236813.93514989532,DSA,5.25449991
sink,Sichuan Basin,82617.29938855508,3726502.945168229,304677.79784282576,3817866.014267287,304581.7905215586,3816742.10084223,240.12095987014226,1.128006557055716,241248.96642719797,DSA,5.40264988
sink,Sichuan Basin,82617.29938855508,3726502.945168229,309727.6201738873,3817957.3784683854,309938.128672086,3821566.2359488993,244.8326186958537,3.6149918592542836,248447.610555108,DSA,5.40264988
sink,Sichuan Basin,82617.29938855508,3726502.945168229,314777.4414810786,3818049.3863294637,316429.3558612326,3818155.407232542,249.5577738033984,1.6553131278549977,251213.08693125338,DSA,5.12963009
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-159896.23341412612,3807167.772503619,-156975.11844096685,3809422.7916614623,153.23486568318648,3.6902607074101357,156925.12639059662,DSA,3.72940993
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-154844.9168508603,3807199.8480500574,-154633.44019207964,3807533.241587034,150.09521684515784,0.3948083430055079,150490.02518816336,DSA,4.11162996
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-149793.61944657902,3807232.566329107,-150592.11251336354,3811132.138204885,147.06261653507605,3.9804838891850705,151043.10042426112,DSA,4.11162996
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-144742.33786423024,3807265.92964811,-145058.5334772698,3810102.449072152,144.1438198100331,2.854088665173441,146997.90847520655,DSA,4.11162996
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-139691.0783560371,3807299.9371852083,-138747.30219996226,3808142.0562927653,141.3458784820148,1.2648628479356874,142610.74132995048,DSA,4.49384022
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-134639.8471710004,3807334.5880979053,-134797.00193766732,3807149.468418727,138.67610851148828,0.24283104477215572,138918.93955626042,DSA,4.72103977
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-129588.63147373799,3807369.88340131,-129242.62330700878,3807051.4388014292,136.1420423794102,0.47024314416754187,136612.28552357774,DSA,5.04042006
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-124537.43751153172,3807405.822250267,-124481.67055406295,3806970.6960670934,133.75139439189826,0.438685250297484,134190.07964219575,DSA,4.95684004
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-119486.2619718008,3807442.4058350883,-119705.94200029765,3807813.0656079804,131.51198367838626,0.4308688688693321,131942.85254725558,DSA,5.10616016
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-114435.10156177764,3807479.634247123,-114152.06036105508,3807726.2414803705,129.4316576917106,0.375403048464671,129807.06074017525,DSA,5.26585007
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-109383.97206345682,3807517.5056530964,-109391.54014971206,3807655.1031543007,127.5182054554826,0.137805472559139,127656.01092804174,DSA,5.26585007
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-104332.85112136882,3807556.0209544636,-104630.9756258454,3807586.99472499,125.77923328741522,0.29972920216425286,126078.96248957947,DSA,5.54004002
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-99281.75446801589,3807595.1816147943,-99076.93019078227,3807511.364379622,124.22207461967075,0.2213104458813417,124443.3850655521,DSA,5.91539001
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-94230.67883794407,3807634.98549907,-94316.27627201431,3807449.820819666,122.85363776720145,0.20399235088147613,123057.63011808293,DSA,6.22439003
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-89179.61138596578,3807675.4347803732,-89555.58414744037,3807391.3072396233,121.68028738845504,0.471257866548086,122151.54525500312,DSA,6.22439003
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-84128.56788572027,3807716.5275673717,-84001.39756325429,3807326.870985101,120.70771329280014,0.40988357252154417,121117.59686532168,DSA,6.37371016
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-79077.54503916792,3807758.263929363,-79240.62927516957,3807274.9224412506,119.94079697862936,0.5101131856390188,120450.91016426838,DSA,6.37371016
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-74026.53953729973,3807800.6450448935,-73677.29514442555,3808138.2685331376,119.38350083421442,0.485758443846523,119869.25927806094,DSA,6.21402979
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-68975.54808423988,3807843.67099352,-68917.04536976073,3808092.8907067636,119.03876736856294,0.25599420515058413,119294.76157371352,DSA,6.21402979
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-63924.57691430147,3807887.340837137,-64156.767678052885,3808050.542599807,118.90844340364877,0.2838086787082477,119192.25208235702,DSA,6.21402979
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-58873.61320840642,3807931.6545713097,-58603.07760242284,3808004.965726103,118.99323191569772,0.2802927746518958,119273.52469034962,DSA,6.58936977
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-53822.67270970959,3807976.6124279844,-55429.525774040485,3807980.773314189,119.29267310039543,1.6068584515518425,120899.53155194728,DSA,6.42967987
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-48771.75211244522,3808022.2155727856,-48283.05799550787,3808851.3799161334,119.80515678170762,0.9624632191458101,120767.62000085344,DSA,6.42967987
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-43720.8481331686,3808068.461864012,-47489.76078392255,3808846.300281958,120.527962048755,3.8483418732548307,124376.30392200983,DSA,6.28036022
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-38669.95745961851,3808115.3535817103,-37979.499247313215,3806951.6290895985,121.45733556604621,1.3531397697505168,122810.47533579673,DSA,6.28036022
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-33619.07680533468,3808162.888594428,-34003.63465405815,3808772.8215609565,122.58857708699436,0.7210429686731815,123309.62005566755,DSA,5.58563995
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-28568.212381390353,3808211.0692288475,-28460.990842904357,3805989.151301035,123.91615818287949,2.2245034808354633,126140.66166371496,DSA,5.58563995
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-23517.37041846005,3808259.893374432,-24483.94706535703,3808735.596526814,125.43383973219144,1.0772947152534682,126511.1344474449,DSA,5.58563995
sink,"Sichuan Basin,Sichuan Basin",-62352.54994886159,3688989.289364883,-18466.538092305884,3808309.3621655125,-19731.3679176031,3805961.0348142223,127.13481745698628,2.667289979694624,129802.10743668092,DSA,5.58563995
sink,Sichuan Basin,82617.29938855508,3726502.945168229,-13415.71210607978,3808359.4745760486,-13378.570993642583,3808162.302400005,126.18569928253332,0.2006397997377456,126386.33908227106,DSA,5.43631983
sink,Sichuan Basin,82617.29938855508,3726502.945168229,-8364.908197723831,3808410.2318147323,-13378.570993642583,3808162.302400005,122.41962956595333,5.0197892013377245,127439.41876729106,DSA,5.20342016
