Long,Lat,Vs30
99.39061366,33.73261144,324.3426065
99.44526549,33.7358614,305.1546796
99.4999227,33.73907963,297.7451089
99.55458525,33.74226612,359.4535643
99.60925308,33.74542087,407.981994
99.66392614,33.74854387,384.5862109
99.71860438,33.75163511,364.7654589
99.77328774,33.7546946,353.2347087
99.82797617,33.75772232,344.9578843
99.88266963,33.76071827,316.0826911
99.93736805,33.76368244,319.5467755
99.99207139,33.76661483,338.1163915
100.0467796,33.76951543,361.4308541
100.1014926,33.77238425,357.2204748
100.1562104,33.77522126,345.0856722
100.2109329,33.77802648,326.7494422
100.26566,33.78079988,361.1866539
100.3203917,33.78354148,375.4554378
100.375128,33.78625125,373.3852157
100.4298688,33.78892921,362.4312778
100.484614,33.79157534,364.9354741
100.5393636,33.79418964,338.3514134
100.5941176,33.7967721,351.4534619
100.6488758,33.79932272,357.7092865
100.7036383,33.80184149,378.7080021
100.7584049,33.80432842,379.0547256
100.8131757,33.80678349,387.8254236
100.8679505,33.8092067,406.9501684
100.9227294,33.81159805,404.8837149
100.9775123,33.81395754,380.1296168
101.032299,33.81628515,386.1447647
101.0870896,33.81858089,409.2588736
101.1418841,33.82084474,413.0958312
101.1966822,33.82307671,433.0448441
101.2514841,33.8252768,414.7761264
101.3062897,33.82744499,393.0957353
101.3610988,33.82958129,417.8546458
101.4159115,33.83168569,429.375205
101.4707277,33.83375818,391.0063544
101.5255473,33.83579877,348.9887192
101.5803703,33.83780745,302.4711706
101.6351966,33.83978421,286.8807291
101.6900262,33.84172906,308.9587754
101.7448591,33.84364198,301.7214178
101.7996951,33.84552298,287.1489833
101.8545342,33.84737206,321.9523167
101.9093764,33.8491892,347.1106215
101.9642216,33.8509744,342.1010947
102.0190698,33.85272767,329.4900085
102.0739209,33.854449,301.406706
102.1287749,33.85613839,268.5406268
102.1836316,33.85779582,214.3731861
102.2384911,33.85942131,204.0134982
102.2933533,33.86101484,212.0186184
102.3482181,33.86257642,227.4722791
102.4030855,33.86410604,257.6593348
102.4579555,33.8656037,264.4710159
102.5128279,33.86706939,284.6691195
102.5677027,33.86850312,273.0407648
102.62258,33.86990488,256.2131903
102.6774595,33.87127467,252.0199996
102.7323413,33.87261248,240.8101291
102.7872254,33.87391832,267.8644964
102.8421116,33.87519218,297.9129027
102.8969999,33.87643405,268.2038949
102.9518902,33.87764395,276.5853514
103.0067826,33.87882185,276.1706446
103.0616769,33.87996777,301.1064953
103.1165731,33.8810817,321.0815048
103.1714711,33.88216364,354.8422612
103.2263709,33.88321359,380.0106651
103.2812725,33.88423154,369.2744126
103.3361757,33.88521749,375.3619961
103.3910806,33.88617144,385.2524466
103.445987,33.88709339,367.8482776
103.500895,33.88798334,367.457182
103.5558044,33.88884129,368.8026781
103.6107152,33.88966722,395.961246
103.6656274,33.89046116,390.47338
103.7205409,33.89122308,381.8609671
103.7754556,33.89195299,385.6277081
103.8303715,33.8926509,384.0787842
103.8852886,33.89331679,347.981877
103.9402068,33.89395066,347.7319851
103.995126,33.89455252,372.945678
104.0500462,33.89512237,388.1392464
104.1049673,33.8956602,386.1208795
104.1598893,33.89616601,389.2450423
104.2148121,33.8966398,368.1141601
104.2697357,33.89708157,402.6488449
104.32466,33.89749133,417.8714412
104.3795849,33.89786906,388.4541976
104.4345105,33.89821476,413.2073453
104.4894366,33.89852845,417.9706125
104.5443632,33.89881011,466.074908
104.5992902,33.89905975,416.9142367
104.6542177,33.89927737,460.0758696
104.7091455,33.89946296,398.8080128
104.7640735,33.89961653,404.2370488
104.8190018,33.89973807,368.1962675
104.8739303,33.89982758,370.0090496
104.9288589,33.89988507,383.5054561
104.9837876,33.89991054,399.3943065
105.0387163,33.89990398,420.8694229
105.0936449,33.89986539,421.4741266
105.1485735,33.89979478,359.7644194
105.2035019,33.89969215,308.0620909
105.2584301,33.89955748,354.9849795
105.3133581,33.8993908,376.7344769
105.3682857,33.89919209,408.6586983
105.423213,33.89896135,407.9675556
105.4781399,33.89869859,422.8596023
105.5330663,33.89840381,436.4832848
105.5879922,33.898077,408.1817683
105.6429175,33.89771817,428.5674395
105.6978422,33.89732732,400.5809944
105.7527662,33.89690445,361.8283079
105.8076895,33.89644956,384.7471111
105.862612,33.89596265,377.5686375
105.9175336,33.89544373,362.25626
105.9724543,33.89489278,374.1534709
106.0273741,33.89430982,381.0679066
106.0822929,33.89369484,379.7492119
106.1372106,33.89304785,385.8956272
106.1921273,33.89236884,391.2602727
106.2470427,33.89165783,394.9397867
106.3019569,33.8909148,358.2572191
106.3568699,33.89013976,406.2650347
106.4117815,33.88933271,449.6206715
106.4666918,33.88849366,432.3735066
106.5216006,33.8876226,394.9381263
106.5765079,33.88671954,393.424295
106.6314137,33.88578448,395.577991
106.6863179,33.88481742,395.7731884
106.7412205,33.88381836,425.7048572
106.7961213,33.8827873,426.9541394
106.8510204,33.88172425,423.8600547
106.9059177,33.8806292,425.3348487
106.9608131,33.87950217,428.9536154
107.0157067,33.87834314,417.7016759
107.0705982,33.87715213,388.0382727
107.1254877,33.87592913,388.6885535
107.1803752,33.87467415,423.7109793
107.2352605,33.87338719,441.9366583
107.2901436,33.87206826,466.7230312
107.3450245,33.87071734,473.9312997
107.3999031,33.86933446,474.7207599
107.4547794,33.8679196,461.8708031
107.5096533,33.86647278,434.6511878
107.5645247,33.86499399,451.5809394
107.6193936,33.86348323,459.2149304
107.6742599,33.86194052,472.5753517
107.7291237,33.86036585,441.2015533
107.7839848,33.85875922,374.9804439
107.8388431,33.85712065,379.7967332
107.8936987,33.85545012,416.0815376
107.9485515,33.85374765,465.5798928
108.0034014,33.85201323,507.7442141
108.0582484,33.85024688,489.1296902
108.1130924,33.84844859,472.5390401
108.1679333,33.84661837,475.5196803
108.2227712,33.84475621,487.5073654
108.2776059,33.84286213,513.2554292
108.3324375,33.84093613,512.1605567
108.3872657,33.83897821,492.9349429
108.4420907,33.83698837,476.553512
108.4969123,33.83496662,462.9204184
108.5517305,33.83291296,463.2581347
108.6065453,33.83082739,456.7785784
108.6613565,33.82870992,452.0809861
108.7161642,33.82656056,446.118916
108.7709683,33.8243793,431.5778085
108.8257686,33.82216615,420.5817899
108.8805653,33.81992111,411.9182646
108.9353582,33.81764419,424.7653709
108.9901472,33.8153354,437.9276181
109.0449324,33.81299473,428.4245872
109.0997136,33.81062219,426.0735931
109.1544908,33.80821778,433.9948642
109.209264,33.80578152,427.1083401
109.2640331,33.8033134,458.8768566
109.318798,33.80081342,443.312863
109.3735588,33.7982816,439.9593486
109.4283152,33.79571793,429.9706009
109.4830674,33.79312243,406.0146786
109.5378152,33.79049509,435.3665265
109.5925587,33.78783592,483.9517627
109.6472976,33.78514493,487.1122476
109.702032,33.78242211,421.9031096
109.7567619,33.77966748,421.7820612
109.8114871,33.77688105,414.6332554
109.8662077,33.7740628,431.3244553
109.9209235,33.77121276,445.2201867
109.9756345,33.76833092,448.4338503
110.0303408,33.76541729,433.2719101
110.0850421,33.76247188,419.3677024
110.1397385,33.75949469,415.6753188
110.1944299,33.75648572,418.6346365
110.2491163,33.75344499,444.9134236
110.3037975,33.75037249,468.2137511
110.3584736,33.74726824,456.128987
110.4131446,33.74413223,448.5159745
110.4678102,33.74096448,463.0047811
110.5224706,33.73776498,482.9911864
110.5771256,33.73453375,503.0679703
110.6317752,33.73127079,484.4588342
110.6864194,33.72797611,435.8269984
110.741058,33.72464971,445.0925831
110.7956911,33.72129159,473.3005841
110.8503185,33.71790178,477.4965299
110.9049403,33.71448026,468.4888548
110.9595564,33.71102705,455.5557968
111.0141667,33.70754215,452.0899678
111.0687712,33.70402557,467.5214325
111.1233698,33.70047731,488.8790996
111.1779624,33.69689739,469.3838544
111.2325491,33.6932858,466.5067993
111.2871298,33.68964256,482.0849964
111.3417044,33.68596767,497.4606643
111.3962728,33.68226114,510.7985352
111.4508351,33.67852297,484.1853488
111.5053911,33.67475317,503.0063797
111.5599409,33.67095174,489.0169998
111.6144842,33.66711871,489.8125775
111.6690213,33.66325406,485.5449168
111.7235518,33.65935781,486.1838371
111.7780759,33.65542996,510.4133781
111.8325934,33.65147053,495.5417025
111.8871043,33.64747951,433.8243654
111.9416086,33.64345692,435.4150932
111.9961062,33.63940277,460.1285189
112.050597,33.63531705,478.2770915
112.1050811,33.63119978,507.6487775
112.1595582,33.62705097,509.5841931
112.2140285,33.62287062,505.2756447
112.2684918,33.61865873,476.6232728
112.3229481,33.61441533,450.4960222
112.3773974,33.61014041,432.8928931
112.4318395,33.60583398,469.9325327
112.4862745,33.60149605,494.086908
112.5407023,33.59712663,497.7845939
112.5951228,33.59272572,514.9406422
112.649536,33.58829334,490.6194711
112.7039419,33.58382949,448.2686225
112.7583403,33.57933418,442.108585
112.8127313,33.57480741,443.4254572
112.8671147,33.5702492,441.148918
112.9214906,33.56565955,450.4013517
112.9758589,33.56103847,439.4268054
113.0302195,33.55638598,437.3706786
113.0845724,33.55170207,442.9876293
113.1389175,33.54698675,436.1146618
113.1932548,33.54224004,427.1924446
113.2475842,33.53746195,425.3715009
113.3019058,33.53265247,410.1288423
113.3562193,33.52781163,410.7689633
113.4105249,33.52293942,402.7266447
113.4648223,33.51803586,372.5449097
113.5191117,33.51310095,361.1237542
113.5733929,33.50813471,370.5396845
113.6276659,33.50313714,373.0643843
113.6819306,33.49810826,366.8754691
113.7361869,33.49304806,363.3452053
113.790435,33.48795657,356.5799451
113.8446746,33.48283378,351.3148592
113.8989057,33.47767971,319.5309801
113.9531283,33.47249437,330.2639946
114.0073424,33.46727777,326.2245355
114.0615478,33.46202991,334.0012315
114.1157446,33.4567508,336.8583586
114.1699326,33.45144046,326.5732373
114.2241119,33.4460989,307.82198
114.2782824,33.44072611,276.5664631
114.332444,33.43532212,269.0565705
114.3865967,33.42988693,277.6159099
114.4407405,33.42442055,276.6933052
114.4948752,33.41892299,270.1141158
114.5490009,33.41339427,289.7343629
114.6031174,33.40783438,293.2858387
114.6572248,33.40224335,294.0482716
114.711323,33.39662117,271.924127
114.765412,33.39096787,247.2736509
114.8194916,33.38528344,243.6611222
114.8735619,33.37956791,249.1770009
114.9276228,33.37382127,272.0523456
114.9816742,33.36804355,298.9945181
115.0357161,33.36223474,297.07548
115.0897485,33.35639487,285.8829822
115.1437713,33.35052394,288.1837492
115.1977844,33.34462196,293.8696975
115.2517879,33.33868894,273.4539313
115.3057816,33.3327249,259.8971079
115.3597655,33.32672983,257.3478986
115.4137395,33.32070376,257.5769494
115.4677037,33.3146467,257.6478019
115.521658,33.30855865,259.0822196
115.5756022,33.30243962,254.219456
115.6295365,33.29628963,259.288471
115.6834606,33.29010869,274.537293
115.7373746,33.2838968,263.1300905
115.7912785,33.27765399,246.6773608
115.8451721,33.27138025,241.0196803
115.8990555,33.2650756,235.5961832
115.9529285,33.25874006,244.5883284
116.0067912,33.25237363,251.8730959
116.0606434,33.24597632,238.5297661
116.1144852,33.23954814,231.0275558
116.1683165,33.23308912,238.3988043
116.2221372,33.22659925,237.1691607
116.2759473,33.22007855,222.7362336
116.3297468,33.21352703,215.9420664
116.3835356,33.2069447,219.6585496
116.4373136,33.20033158,212.1522489
116.4910808,33.19368767,209.4446264
116.5448372,33.18701299,212.1429311
116.5985827,33.18030755,227.6215072
116.6523173,33.17357136,232.3318247
116.7060408,33.16680443,237.8868543
116.7597534,33.16000677,237.3480897
116.8134549,33.1531784,240.5836287
116.8671452,33.14631933,271.0387863
116.9208244,33.13942956,285.0363124
116.9744924,33.13250912,271.0913655
117.0281491,33.12555801,253.070705
117.0817945,33.11857625,236.0030716
117.1354286,33.11156385,233.3596668
117.1890512,33.10452081,233.8599263
117.2426624,33.09744716,246.0103076
117.2962621,33.09034291,254.7668807
117.3498503,33.08320806,261.3961297
117.4034269,33.07604263,268.7598585
117.4569918,33.06884663,273.5687019
117.5105451,33.06162008,272.0625077
117.5640866,33.05436299,260.4582061
117.6176164,33.04707537,252.5842431
117.6711344,33.03975723,251.1931048
117.7246405,33.03240858,261.848102
117.7781346,33.02502944,280.7588435
117.8316169,33.01761983,288.0465226
117.8850871,33.01017975,278.3856986
117.9385453,33.00270921,282.5758298
117.9919914,32.99520824,281.3584389
118.0454254,32.98767684,288.147511
118.0988472,32.98011502,290.2457805
118.1522568,32.97252281,274.7130616
118.2056541,32.9649002,267.8320747
118.259039,32.95724723,262.4840707
118.3124117,32.94956389,272.686573
118.3657719,32.9418502,329.3321763
118.4191196,32.93410618,347.9565108
118.4724549,32.92633184,306.541447
118.5257776,32.91852719,281.8428371
118.5790878,32.91069225,282.3608395
118.6323853,32.90282703,278.7858322
118.6856701,32.89493154,256.3890193
118.7389423,32.8870058,255.1573154
118.7922016,32.87904982,264.1567102
118.8454482,32.87106361,260.0413629
118.8986819,32.86304719,245.8410207
118.9519027,32.85500058,225.1458847
119.0051106,32.84692378,200.1386858
119.0583054,32.83881681,222.7081223
119.1114873,32.83067969,234.2644088
119.1646561,32.82251242,198.435807
119.2178118,32.81431502,176.8145856
119.2709543,32.80608752,175.6334698
119.3240836,32.79782991,174.6369811
119.3771996,32.78954222,189.0979619
119.4303024,32.78122446,219.1430499
119.4833918,32.77287664,213.001305
119.5364679,32.76449878,204.2531735
119.5895305,32.75609089,196.3170257
119.6425797,32.74765299,206.6661829
119.6956154,32.73918509,220.7864123
119.7486375,32.7306872,200.4695196
119.801646,32.72215935,196.3443026
119.8546409,32.71360154,198.314496
119.9076221,32.70501379,204.6382233
119.9605896,32.69639612,225.4624584
120.0135433,32.68774854,227.9891119
120.0664832,32.67907106,211.2056493
120.1194093,32.6703637,202.3890536
120.1723214,32.66162648,204.2515656
120.2252197,32.65285941,202.769006
120.2781039,32.6440625,188.8178371
120.3309742,32.63523577,194.8800866
120.3838303,32.62637923,217.1176286
120.4366724,32.61749291,212.5732577
120.4895003,32.60857681,205.433461
120.542314,32.59963095,204.4170651
120.5951135,32.59065535,200.1828007
120.6478988,32.58165001,205.805788
120.7006697,32.57261497,193.6506526
120.7534262,32.56355023,196.4125502
120.8061684,32.5544558,199.7470486
120.8588961,32.54533171,205.9553956
120.9116093,32.53617797,213.4385149
120.964308,32.52699459,208.3278711
121.0169922,32.51778159,202.2107139
121.0696617,32.50853899,196.0935567
121.1223166,32.4992668,189.9763996
121.1749568,32.48996504,195.2205943
121.2275823,32.48063372,197.6034288
121.280193,32.47127286,199.9862633
121.3327889,32.46188247,202.3690978
121.3853699,32.45246258,205.3948152
121.4379361,32.4430132,209.3076876
121.4904873,32.43353433,213.2205599
121.5430235,32.42402601,217.1334323
121.5955447,32.41448825,221.0463046
121.6480509,32.40492105,224.959177
121.700542,32.39532445,228.8720493
121.7530179,32.38569845,226.681542
121.8054787,32.37604307,208.9245434
121.8579242,32.36635833,191.3312792
121.9103545,32.35664424,188.5427445
121.9627695,32.34690083,185.7542099
122.0151691,32.3371281,182.9656752
122.0675534,32.32732607,180.1771406
122.1199223,32.31749477,181.1232278
122.1722757,32.3076342,182.4548282
122.2246136,32.29774438,183.7864286
122.2769359,32.28782534,185.118029
122.3292427,32.27787708,186.4496293
122.3815339,32.26789963,187.7812297
122.4338094,32.257893,189.1128301
122.4860693,32.24785721,190.4444305
122.5383134,32.23779227,191.7760309
122.5905417,32.22769821,193.1076313
122.6427542,32.21757503,194.4392316
122.6949509,32.20742276,195.770832
122.7471317,32.19724142,197.1024324
122.7992965,32.18703101,198.4340328
122.8514454,32.17679156,199.7656332
122.9035783,32.16652309,201.0972335
122.9556951,32.15622561,202.4288339
123.0077959,32.14589914,203.7604343
123.0598806,32.1355437,205.0920347
123.111949,32.1251593,206.4236351
123.1640013,32.11474597,207.7552354
123.2160374,32.10430371,207.2327522
123.2680572,32.09383255,197.5578511
123.3200606,32.08333251,187.8829501
123.3720478,32.0728036,178.208049
123.4240185,32.06224584,168.896481
123.4759728,32.05165925,183.315839
123.5279107,32.04104385,191.7736254
123.579832,32.03039965,210.0684178
81.02200023,30.79141181,560.1429885
81.0720137,30.80499936,538.2253671
81.1220472,30.8185602,507.9105886
81.1721007,30.83209431,477.1660181
81.22217417,30.84560166,509.6082549
81.27226757,30.85908223,548.0819401
81.32238089,30.872536,532.9070025
81.3725141,30.88596294,510.5540194
81.42266715,30.89936304,487.8733073
81.47284004,30.91273628,485.6023804
81.52303271,30.92608262,517.252971
81.57324516,30.93940206,481.2639711
81.62347734,30.95269457,435.8305918
81.67372923,30.96596012,428.1798529
81.7240008,30.97919871,429.2939287
81.77429201,30.99241029,430.4080045
81.82460285,31.00559486,431.5220803
81.87493327,31.01875239,432.6361561
81.92528326,31.03188287,433.7502319
81.97565277,31.04498626,434.8643077
82.02604178,31.05806255,435.9783835
82.07645026,31.07111172,436.7389076
82.12687818,31.08413374,435.1925153
82.17732551,31.0971286,433.6461231
82.22779221,31.11009628,434.8449831
82.27827827,31.12303674,441.2489634
82.32878364,31.13594998,447.6529438
82.37930829,31.14883597,454.0569241
82.4298522,31.16169469,460.4609045
82.48041534,31.17452612,466.2155811
82.53099767,31.18733023,470.5455883
82.58159916,31.20010702,474.8755954
82.63221978,31.21285644,479.2056025
82.6828595,31.2255785,483.5356097
82.7335183,31.23827316,490.8422039
82.78419612,31.2509404,474.1628116
82.83489296,31.26358021,448.2858596
82.88560877,31.27619256,422.4089076
82.93634352,31.28877743,396.5319556
82.98709719,31.30133481,370.6550035
83.03786973,31.31386466,382.4355511
83.08866112,31.32636698,350.7804259
83.13947133,31.33884173,335.7310968
83.19030032,31.35128891,345.6473145
83.24114806,31.36370849,337.1109393
83.29201452,31.37610044,347.9262156
83.34289966,31.38846475,358.7414919
83.39380346,31.4008014,369.5567682
83.44472588,31.41311037,389.6367488
83.49566689,31.42539164,391.5992833
83.54662646,31.43764519,404.5459512
83.59760455,31.44987099,420.7747035
83.64860113,31.46206903,437.0034557
83.69961617,31.47423929,449.4201528
83.75064964,31.48638174,418.1786049
83.80170149,31.49849638,374.855921
83.85277171,31.51058317,373.5706497
83.90386024,31.5226421,372.2853784
83.95496708,31.53467314,371.0001071
84.00609217,31.54667629,369.7148359
84.05723548,31.55865151,368.4295646
84.10839698,31.57059879,374.9988183
84.15957665,31.58251811,385.867438
84.21077443,31.59440945,396.7360576
84.26199031,31.60627278,407.6046773
84.31322424,31.6181081,418.4732969
84.3644762,31.62991538,429.3419166
84.41574614,31.6416946,433.2623382
84.46703403,31.65344574,424.8689819
84.51833985,31.66516878,416.4756255
84.56966355,31.6768637,408.0822692
84.6210051,31.68853049,399.6889129
84.67236446,31.70016912,393.8656303
84.72374161,31.71177957,393.3890129
84.7751365,31.72336183,392.9123954
84.8265491,31.73491587,392.435778
84.87797938,31.74644168,391.9591606
84.9294273,31.75793924,391.4825431
84.98089283,31.76940853,391.0059257
85.03237593,31.78084953,385.6902477
85.08387656,31.79226221,376.4512427
85.1353947,31.80364657,373.6714357
85.1869303,31.81500258,373.6427829
85.23848333,31.82633023,373.6141301
85.29005376,31.83762949,373.5854774
85.34164154,31.84890034,373.5568246
85.39324665,31.86014277,373.5281719
85.44486904,31.87135676,373.4995191
85.49650869,31.88254229,373.4708663
85.54816555,31.89369934,373.4422136
85.59983959,31.90482789,373.4135608
85.65153077,31.91592793,373.384908
85.70323906,31.92699943,373.3562553
85.75496442,31.93804237,373.3276025
85.80670681,31.94905675,373.2989498
85.8584662,31.96004253,373.270297
85.91024255,31.97099971,373.2416442
85.96203583,31.98192826,373.2129915
86.01384599,31.99282816,367.9833921
86.065673,32.0036994,315.579331
86.11751683,32.01454196,263.1752699
86.16937743,32.02535582,222.0617765
86.22125477,32.03614096,254.8220296
86.27314882,32.04689736,294.117685
86.32505953,32.05762501,333.4133405
86.37698687,32.06832389,372.7089959
86.42893079,32.07899397,385.715552
86.48089127,32.08963525,393.5860959
86.53286827,32.1002477,361.4308567
86.58486175,32.11083131,332.9767802
86.63687166,32.12138606,304.5227037
86.68889798,32.13191193,311.331839
86.74094066,32.1424089,314.1873962
86.79299966,32.15287695,317.0429534
86.84507496,32.16331607,319.8985106
86.8971665,32.17372624,317.2887274
86.94927426,32.18410745,313.9591497
87.00139819,32.19445967,326.8247627
87.05353826,32.20478288,339.6903757
87.10569442,32.21507708,352.5559887
87.15786664,32.22534224,333.6250414
87.21005488,32.23557834,337.3419243
87.2622591,32.24578537,297.7208478
87.31447926,32.25596331,254.0064572
87.36671533,32.26611215,254.4725614
87.41896726,32.27623186,299.8505181
87.47123502,32.28632243,305.4339246
87.52351856,32.29638384,316.7033583
87.57581785,32.30641608,307.3579341
87.62813284,32.31641913,303.6040095
87.68046351,32.32639296,319.5100727
87.7328098,32.33633757,335.1670821
87.78517168,32.34625294,349.1624614
87.83754912,32.35613905,305.4896317
87.88994206,32.36599588,253.7132513
87.94235047,32.37582342,250.2479233
87.99477432,32.38562165,213.808485
88.04721355,32.39539055,167.718864
88.09966814,32.40513011,230.3706682
88.15213803,32.41484031,242.2437283
88.2046232,32.42452113,335.2140557
88.2571236,32.43417256,313.1528766
88.30963918,32.44379458,297.8367382
88.36216992,32.45338718,288.794123
88.41471577,32.46295033,280.2287385
88.46727668,32.47248403,277.9894474
88.51985262,32.48198825,276.6002171
88.57244355,32.49146298,268.6927322
88.62504943,32.50090821,248.8075757
88.67767021,32.51032391,241.7107322
88.73030586,32.51971007,236.882507
88.78295633,32.52906668,246.7653118
88.83562159,32.53839372,238.2519509
88.88830159,32.54769117,219.4868816
88.94099628,32.55695902,241.5603931
88.99370564,32.56619724,284.1795569
89.04642961,32.57540584,253.9213349
89.09916817,32.58458478,236.7044429
89.15192125,32.59373406,210.0087173
89.20468883,32.60285366,224.8018534
89.25747086,32.61194356,256.0859356
89.31026731,32.62100375,256.4942862
89.36307812,32.63003421,238.099919
89.41590325,32.63903493,235.6073983
89.46874267,32.64800588,243.939031
89.52159634,32.65694707,246.8760541
89.5744642,32.66585846,251.8626331
89.62734622,32.67474005,244.8219504
89.68024236,32.68359181,228.1169691
89.73315257,32.69241375,254.1264566
89.78607681,32.70120583,273.7975024
89.83901504,32.70996804,293.3399319
89.89196722,32.71870038,258.5161005
89.9449333,32.72740282,237.801267
89.99791324,32.73607535,223.1402796
90.050907,32.74471795,243.6293586
90.10391453,32.75333061,268.1951925
90.1569358,32.76191332,225.1262471
90.20997076,32.77046605,217.3881208
90.26301936,32.7789888,263.017681
90.31608156,32.78748156,304.3518486
90.36915733,32.79594429,285.1357367
90.42224661,32.804377,204.6846847
90.47534936,32.81277967,214.0763755
90.52846555,32.82115227,246.7471847
90.58159512,32.82949481,261.6572182
90.63473803,32.83780726,248.3113092
90.68789425,32.8460896,218.376626
90.74106371,32.85434184,233.9691117
90.79424639,32.86256394,267.4696816
90.84744224,32.8707559,267.6511534
90.90065121,32.8789177,275.6229951
90.95387327,32.88704932,225.1481736
91.00710835,32.89515076,254.7019306
91.06035643,32.90322201,266.5780257
91.11361746,32.91126303,292.4524029
91.16689139,32.91927383,285.7646315
91.22017818,32.92725439,267.0034012
91.27347778,32.93520469,227.4123929
91.32679016,32.94312472,210.3231301
91.38011526,32.95101447,217.9310482
91.43345304,32.95887392,211.5970958
91.48680346,32.96670306,193.7073472
91.54016646,32.97450188,214.8091933
91.59354202,32.98227036,234.8705121
91.64693008,32.99000849,262.5058812
91.70033059,32.99771625,278.8980792
91.75374352,33.00539363,299.9013661
91.80716881,33.01304063,324.1521913
91.86060643,33.02065722,298.3723779
91.91405632,33.02824339,268.4638569
91.96751844,33.03579913,293.8158329
92.02099275,33.04332442,303.955042
92.0744792,33.05081926,276.1860987
92.12797775,33.05828363,275.376679
92.18148834,33.06571751,290.4693382
92.23501094,33.0731209,304.22508
92.2885455,33.08049378,278.9050654
92.34209197,33.08783614,277.1588558
92.39565031,33.09514796,260.7215383
92.44922046,33.10242923,267.9861311
92.5028024,33.10967995,243.4015407
92.55639606,33.11690009,226.4904098
92.6100014,33.12408964,208.0751099
92.66361838,33.1312486,232.0855952
92.71724695,33.13837695,241.6862405
92.77088707,33.14547467,244.6734632
92.82453869,33.15254176,245.6892316
92.87820175,33.15957821,231.6541508
92.93187622,33.16658399,214.6641112
92.98556205,33.1735591,228.786705
93.0392592,33.18050352,202.5975859
93.09296761,33.18741725,194.8328583
93.14668723,33.19430027,228.7334904
93.20041803,33.20115257,252.2004731
93.25415996,33.20797413,260.5310903
93.30791296,33.21476495,285.9926413
93.361677,33.22152502,272.1840476
93.41545202,33.22825432,262.8605634
93.46923798,33.23495283,243.7807188
93.52303483,33.24162056,235.2784427
93.57684252,33.24825748,225.4187715
93.63066101,33.25486359,240.4639315
93.68449024,33.26143886,281.0765185
93.73833018,33.26798331,287.7681669
93.79218078,33.2744969,281.1252548
93.84604198,33.28097963,286.4461441
93.89991373,33.28743149,268.7988358
93.95379601,33.29385246,283.2499818
94.00768874,33.30024254,284.5578156
94.06159189,33.30660171,287.2643347
94.11550541,33.31292996,292.7522463
94.16942925,33.31922729,264.7417836
94.22336336,33.32549368,256.8782238
94.2773077,33.33172911,241.3670439
94.33126222,33.33793359,265.8717306
94.38522686,33.34410709,321.944358
94.43920158,33.35024961,331.1655445
94.49318634,33.35636113,321.1819393
94.54718108,33.36244165,298.7700903
94.60118576,33.36849115,261.5684222
94.65520033,33.37450963,270.330359
94.70922473,33.38049707,281.6117276
94.76325893,33.38645346,312.0604787
94.81730287,33.3923788,320.8791355
94.8713565,33.39827306,330.2297308
94.92541978,33.40413625,328.8624511
94.97949266,33.40996835,346.1537639
95.03357508,33.41576935,402.7776703
95.08766701,33.42153924,315.2395309
95.14176838,33.42727801,349.6221864
95.19587916,33.43298565,415.2563409
95.24999929,33.43866215,377.7519788
95.30412872,33.4443075,338.2941231
95.35826741,33.44992169,366.2279972
95.4124153,33.45550471,392.2712273
95.46657235,33.46105655,409.7320456
95.52073851,33.4665772,419.177219
95.57491373,33.47206665,414.4770924
95.62909796,33.47752489,393.667542
95.68329114,33.48295191,366.3120832
95.73749324,33.48834771,351.7564339
95.79170419,33.49371227,353.9466092
95.84592396,33.49904558,404.0326271
95.90015249,33.50434763,440.0066671
95.95438974,33.50961842,407.5669407
96.00863564,33.51485793,361.9111807
96.06289016,33.52006616,397.5630164
96.11715324,33.52524309,396.8266424
96.17142484,33.53038873,362.4491256
96.2257049,33.53550304,366.5063187
96.27999338,33.54058604,408.1903769
96.33429021,33.54563771,406.8898655
96.38859537,33.55065804,373.1270421
96.44290878,33.55564702,414.8676045
96.49723041,33.56060464,464.412939
96.55156021,33.5655309,437.3408225
96.60589812,33.57042578,423.4837969
96.66024409,33.57528928,401.3359277
96.71459808,33.58012139,397.8843954
96.76896002,33.5849221,419.2570939
96.82332989,33.5896914,432.4999865
96.87770761,33.59442928,429.8155897
96.93209315,33.59913574,407.0808024
96.98648645,33.60381076,382.1139372
97.04088746,33.60845435,330.1405891
97.09529613,33.61306648,317.548041
97.14971241,33.61764715,306.2620318
97.20413624,33.62219635,307.6837508
97.25856759,33.62671408,320.4781224
97.3130064,33.63120033,324.5013459
97.36745261,33.63565508,324.3927675
97.42190618,33.64007834,331.5920588
97.47636706,33.64447009,353.53984
97.53083519,33.64883033,367.1991112
97.58531052,33.65315904,374.1932192
97.63979301,33.65745622,358.3786628
97.69428259,33.66172187,327.9725376
97.74877923,33.66595597,320.5726425
97.80328287,33.67015852,312.7577691
97.85779346,33.67432951,305.1686958
97.91231094,33.67846893,288.9984492
97.96683527,33.68257677,266.6080691
98.0213664,33.68665304,275.7243908
98.07590427,33.69069771,296.5601719
98.13044883,33.69471079,301.2765833
98.18500003,33.69869226,291.2711457
98.23955782,33.70264212,226.4089082
98.29412215,33.70656036,221.2206565
98.34869297,33.71044698,264.8481295
98.40327022,33.71430197,275.457366
98.45785385,33.71812532,274.0755218
98.51244382,33.72191702,278.7107404
98.56704007,33.72567707,240.5028088
98.62164254,33.72940546,246.4090591
