lat,lon,storage_type,storage_potential,final_risk_score,pga_level,fault_lambda,amplification_method,pga_score,fault_score,site_vulnerability,analysis_type,risk_category,w1,w2,w3
40.29478721,82.00281984,DSA,18.8404007,4.32399045223331,10%,200.0,boore,2.022877243041433,4.039917439459448,8.485842797955778,weight_sensitivity,Moderate,0.3,0.5,0.2
40.30599399,82.06075814,DSA,18.8404007,4.375315654338072,10%,200.0,boore,2.02211980725382,4.032582497722441,8.76194231650353,weight_sensitivity,Moderate,0.3,0.5,0.2
40.31717406,82.11871395,DSA,18.8404007,4.518378994194854,10%,200.0,boore,2.030263174476409,4.008362290392938,9.525594483277311,weight_sensitivity,Moderate,0.3,0.5,0.2
40.32832739,82.17668721,DSA,18.8404007,4.480499704639536,10%,200.0,boore,2.0497406129765268,3.9644849223716343,9.416675297803806,weight_sensitivity,Moderate,0.3,0.5,0.2
40.33945398,82.2346779,DSA,18.8404007,4.452538199473873,10%,200.0,boore,2.066774051629916,3.8980993509572857,9.417281542531272,weight_sensitivity,Moderate,0.3,0.5,0.2
40.35055381,82.29268598,DSA,28.3980999,4.397944966491806,10%,200.0,boore,2.058276286555762,3.80649144338682,9.38608179415834,weight_sensitivity,Moderate,0.3,0.5,0.2
40.36162688,82.35071142,DSA,28.3980999,4.412912603396685,10%,200.0,boore,2.064854613211073,3.687409811445601,9.74875656855281,weight_sensitivity,Moderate,0.3,0.5,0.2
40.37267317,82.40875419,DSA,28.3980999,4.379584341237811,10%,200.0,boore,2.032780618512597,3.539500311368063,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.38369268,82.46681425,DSA,28.3980999,4.298068576941994,10%,200.0,boore,2.055549100878412,3.3628076933569417,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.39468539,82.52489156,DSA,28.3980999,4.110483444394746,10%,200.0,boore,2.049495613302064,3.1592432811608155,9.580065599118598,weight_sensitivity,Moderate,0.3,0.5,0.2
40.40565129,82.5829861,DSA,28.3980999,3.9501254083957473,10%,200.0,boore,2.0709210608820365,2.9328629239764337,9.312088140714598,weight_sensitivity,Moderate,0.3,0.5,0.2
40.41659036,82.64109783,DSA,28.3980999,3.968994366107021,10%,200.0,boore,2.0803331839211308,2.6897888218613635,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.42750261,82.69922671,DSA,28.3980999,3.9715639916581367,10%,200.0,boore,2.086151009667085,2.691437377516022,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.43838802,82.75737271,DSA,37.68069839,4.042968370490464,10%,200.0,boore,2.088809210012053,2.832651214973697,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.44924657,82.8155358,DSA,37.68069839,3.977231844712443,10%,200.0,boore,2.080641871637717,2.7060785664422555,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.46007826,82.87371594,DSA,37.68069839,3.9682022937073236,10%,200.0,boore,2.0838566856699408,2.6860905760126825,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.47088307,82.93191309,DSA,47.23849869,3.969395142622292,10%,200.0,boore,2.086440745871109,2.686925837721919,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.481661,82.99012723,DSA,47.23849869,3.9759398064939067,10%,200.0,boore,2.082462782284401,2.702401943617173,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.49241203,83.04835832,DSA,47.23849869,3.9709949275357617,10%,200.0,boore,2.081863523583912,2.692871740921176,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.50313616,83.10660632,DSA,47.23849869,3.97144857662337,10%,200.0,boore,2.079168114341506,2.695396284641837,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.51383337,83.1648712,DSA,47.23849869,3.975829560028287,10%,200.0,boore,2.084394764321246,2.701022261463826,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.52450364,83.22315292,DSA,47.23849869,3.978789248023859,10%,200.0,boore,2.084559073478507,2.7068430519606137,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.53514698,83.28145145,DSA,47.23849869,3.983288685858897,10%,200.0,boore,2.0913796123376134,2.7117496043152265,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.54576337,83.33976675,DSA,37.68069839,3.9857149204867883,10%,200.0,boore,2.090673183975236,2.717025930588435,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.5563528,83.39809879,DSA,37.68069839,3.9872037940749276,10%,200.0,boore,2.086594043971239,2.722451161767112,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.56691526,83.45644754,DSA,37.68069839,3.9877396085612853,10%,200.0,boore,2.079303852837755,2.727896905419918,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.57745074,83.51481295,DSA,37.68069839,3.989512700534118,10%,200.0,boore,2.079700199748212,2.731205281219309,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.58795922,83.573195,DSA,37.68069839,4.009052385047495,10%,200.0,boore,2.0702303800849418,2.7759665420440243,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.5984407,83.63159365,DSA,37.68069839,3.9936045392899917,10%,200.0,boore,2.0858035804921893,2.7357269302846703,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.60889517,83.69000885,DSA,37.68069839,4.006236424885484,10%,200.0,boore,2.0747497669224253,2.767622989617512,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.61932262,83.74844059,DSA,37.68069839,3.9942918411880823,10%,200.0,boore,2.091025492137125,2.7339683870938893,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.62972303,83.80688881,DSA,37.68069839,3.989976357821463,10%,200.0,boore,2.085224109910794,2.72881824969645,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.64009639,83.86535349,DSA,37.68069839,4.000985568986463,10%,200.0,boore,2.083234292424235,2.7520305625183865,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.6504427,83.92383459,DSA,18.56520081,4.015041611215043,10%,200.0,boore,2.084422498375728,2.779429723404649,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.66076195,83.98233208,DSA,18.56520081,3.493686134767274,10%,200.0,boore,2.0764591860490302,2.720274594220136,7.553055409212487,weight_sensitivity,Moderate,0.3,0.5,0.2
40.67105412,84.04084591,DSA,18.56520081,3.649249174692304,10%,200.0,boore,2.0873039557586246,2.7268047807573508,8.298277987930206,weight_sensitivity,Moderate,0.3,0.5,0.2
40.6813192,84.09937606,DSA,18.56520081,3.987999437652396,10%,200.0,boore,2.0810463033091,2.727371093319332,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.69155719,84.15792248,DSA,18.56520081,3.988248080904179,10%,200.0,boore,2.0899464085383097,2.722528316685372,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.70176807,84.21648514,DSA,18.56520081,3.9821300119909715,10%,200.0,boore,2.091762162546924,2.709202726453789,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.71195183,84.27506401,DSA,18.56520081,3.9843918350565692,10%,200.0,boore,2.094789671702208,2.711909867091814,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.72210847,84.33365905,DSA,18.56520081,3.9851813372696574,10%,200.0,boore,2.0928950392149903,2.7146256510103206,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.73223797,84.39227021,DSA,18.56520081,3.969312413201473,10%,200.0,boore,2.0817421389176123,2.7175864556573357,9.929982718487606,weight_sensitivity,Moderate,0.3,0.5,0.2
40.74234032,84.45089748,DSA,27.8477993,3.914215317149047,10%,200.0,boore,2.0799663831037543,2.7202194500382304,9.650578385994027,weight_sensitivity,Moderate,0.3,0.5,0.2
40.75241551,84.5095408,DSA,27.8477993,3.961397719733121,10%,200.0,boore,2.083419644610386,2.775259071704576,9.743711452488586,weight_sensitivity,Moderate,0.3,0.5,0.2
40.76246354,84.56820015,DSA,27.8477993,3.990108764249387,10%,200.0,boore,2.080488573537587,2.731924384376222,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.77248438,84.62687548,DSA,27.8477993,4.059366952446112,10%,200.0,boore,2.08229930973367,2.8693543190520208,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.78247804,84.68556677,DSA,27.8477993,3.9975389952773277,10%,200.0,boore,2.08229930973367,2.745698404714453,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.7924445,84.74427397,DSA,27.8477993,4.000203517750007,10%,200.0,boore,2.0810460238313726,2.751779421201192,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.80238376,84.80299704,DSA,37.13040161,4.00309096848656,10%,200.0,boore,2.0784745072482065,2.759097232624195,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.81229579,84.86173596,DSA,37.13040161,3.878347334675634,10%,200.0,boore,2.079267480546848,2.76637967908352,9.3568862548491,weight_sensitivity,Moderate,0.3,0.5,0.2
40.8221806,84.92049067,DSA,37.13040161,3.529616401430389,10%,200.0,boore,2.075200464030936,2.7756277218887893,7.596212006383567,weight_sensitivity,Moderate,0.3,0.5,0.2
40.83203817,84.97926116,DSA,37.13040161,3.389353051416108,10%,200.0,boore,2.082232138266539,2.78491759154229,6.861123070825007,weight_sensitivity,Moderate,0.3,0.5,0.2
40.84186849,85.03804737,DSA,37.13040161,3.899485263500406,10%,200.0,boore,2.073303184725241,2.7935804751170226,9.40352035262161,weight_sensitivity,Moderate,0.3,0.5,0.2
40.85167156,85.09684928,DSA,37.13040161,3.9393762010463047,10%,200.0,boore,2.078154112520148,2.8704517935318763,9.40352035262161,weight_sensitivity,Moderate,0.3,0.5,0.2
40.86144735,85.15566684,DSA,37.13040161,4.025469563380442,10%,200.0,boore,2.0753212915684327,2.805746351819825,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.87119587,85.21450002,DSA,37.13040161,3.678287740507952,10%,200.0,boore,2.074565667819418,2.8121032022471706,8.249332195192705,weight_sensitivity,Moderate,0.3,0.5,0.2
40.8809171,85.27334878,DSA,37.13040161,3.8345074858116157,10%,200.0,boore,2.07357368628567,2.816717740417399,9.020382548586074,weight_sensitivity,Moderate,0.3,0.5,0.2
40.89061104,85.33221309,DSA,63.25519943,4.029601264951411,10%,200.0,boore,2.065967701760045,2.8196219088467944,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.90027767,85.3910929,DSA,63.25519943,4.032043548577745,10%,200.0,boore,2.0681566681339008,2.82319309627515,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.90991698,85.44998818,DSA,63.25519943,5.454358913325075,10%,200.0,boore,2.0678277721683025,5.668021163349168,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.91952896,85.50889889,DSA,63.25519943,4.04213224630607,10%,200.0,boore,2.0676594224572304,2.843668839137802,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.92911361,85.567825,DSA,54.54700089,4.050340785711161,10%,200.0,boore,2.0700879523897524,2.8586287999884714,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.93867092,85.62676646,DSA,54.54700089,3.847615899987988,10%,200.0,boore,2.074504210119158,2.873680026457138,8.942123118618357,weight_sensitivity,Moderate,0.3,0.5,0.2
40.94820087,85.68572324,DSA,37.13040161,4.013945331399192,10%,200.0,boore,2.075016366754581,2.8970950010382737,9.714464604268402,weight_sensitivity,Moderate,0.3,0.5,0.2
40.95770345,85.7446953,DSA,37.13040161,4.075927642776418,10%,200.0,boore,2.084140149151637,2.9063738426510493,9.987493383527012,weight_sensitivity,Moderate,0.3,0.5,0.2
40.96717866,85.80368261,DSA,37.13040161,3.979565376050675,10%,200.0,boore,2.069329122866806,2.923656445494944,9.484692082215805,weight_sensitivity,Moderate,0.3,0.5,0.2
40.97662649,85.86268512,DSA,37.13040161,3.9232588268114346,10%,200.0,boore,2.0844673719041737,2.9423085904401103,9.133821600100635,weight_sensitivity,Moderate,0.3,0.5,0.2
40.98604692,85.9217028,DSA,37.13040161,3.866881842948503,10%,200.0,boore,2.078381970893995,2.961567972523933,8.812916327091688,weight_sensitivity,Moderate,0.3,0.5,0.2
40.99543995,85.98073561,DSA,56.24599838,3.9013035698280563,10%,200.0,boore,2.092736027347988,2.981436932781211,8.913821476165271,weight_sensitivity,Moderate,0.3,0.5,0.2
41.00480557,86.0397835,DSA,56.24599838,3.8554881512439483,10%,200.0,boore,2.044740009332035,3.001452191207697,8.706700264202446,weight_sensitivity,Moderate,0.3,0.5,0.2
41.01414377,86.09884646,DSA,56.24599838,3.8109727542655527,10%,200.0,boore,2.052919191716729,3.021616539383766,8.421443635293256,weight_sensitivity,Moderate,0.3,0.5,0.2
41.02345453,86.15792442,DSA,56.24599838,3.8147961788143063,10%,200.0,boore,2.055449597674184,3.043942583849357,8.380950037936865,weight_sensitivity,Moderate,0.3,0.5,0.2
41.03273786,86.21701737,DSA,56.24599838,4.069551858093501,10%,200.0,boore,2.0661511012554072,3.406447177141108,8.73241469573162,weight_sensitivity,Moderate,0.3,0.5,0.2
41.04199373,86.27612525,DSA,46.96340179,4.415994396635792,10%,200.0,boore,2.0698924275796533,3.986163428020549,9.009724771758108,weight_sensitivity,Moderate,0.3,0.5,0.2
41.05122215,86.33524804,DSA,46.96340179,4.6488415749750205,10%,200.0,boore,2.0940309828314514,4.516396585409733,8.812169937103592,weight_sensitivity,Moderate,0.3,0.5,0.2
41.0604231,86.39438568,DSA,27.8477993,3.8155634558329474,10%,200.0,boore,2.12007490214987,3.0643099771030475,8.236929983182312,weight_sensitivity,Moderate,0.3,0.5,0.2
41.06959656,86.45353815,DSA,27.8477993,4.046266324801689,10%,200.0,boore,2.14844310986178,3.303245376016007,8.750553519175758,weight_sensitivity,Moderate,0.3,0.5,0.2
41.07874255,86.5127054,DSA,27.8477993,4.045082735259865,10%,200.0,boore,2.175276796704907,3.134425772030718,9.12643405116517,weight_sensitivity,Moderate,0.3,0.5,0.2
41.08786103,86.5718874,DSA,27.8477993,4.259776549492364,10%,200.0,boore,2.203108178848656,3.531091678178655,9.166491283742197,weight_sensitivity,Moderate,0.3,0.5,0.2
41.09695202,86.63108411,DSA,18.56520081,4.003855554455839,10%,200.0,boore,2.2498676339596617,3.1910874293363003,8.666757747998954,weight_sensitivity,Moderate,0.3,0.5,0.2
42.43378398,100.3664537,DSA,5.73466015,3.583092998962644,10%,200.0,boore,1.2504182268198747,2.415935061833363,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.4364191,100.4278837,DSA,5.73466015,3.5745492686962557,10%,200.0,boore,1.247329257589684,2.400700982838701,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.43902533,100.4893182,DSA,5.73466015,3.564224229297754,10%,200.0,boore,1.2381410897348422,2.385563804754603,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.44160269,100.5507571,DSA,5.73466015,3.7881840572699694,10%,200.0,boore,1.235249597092213,2.8352183562846105,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.44415117,100.6122005,DSA,5.73466015,3.854160802473105,10%,200.0,boore,1.2366177185660636,2.9663509738065725,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.44667077,100.6736481,DSA,5.73466015,3.9153906010801407,10%,200.0,boore,1.2231688217891403,3.0968799090867973,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.44916148,100.7351001,DSA,11.46930027,3.9816801461039386,10%,200.0,boore,1.2298759195426878,3.2254347404822648,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.46118165,101.0424225,DSA,11.46930027,3.5963480509883734,10%,200.0,boore,1.2243146600131434,2.4581073059688605,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.46349899,101.1038992,DSA,17.20400047,3.5945554233716814,10%,200.0,boore,1.214755648595132,2.460257457586284,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.46578743,101.1653798,DSA,17.20400047,3.652630771026494,10%,200.0,boore,1.2260644952724398,2.5696228448895244,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.46804696,101.2268643,DSA,17.20400047,3.712342407671798,10%,200.0,boore,1.216165021346883,2.6949858025354665,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.47027758,101.2883527,DSA,17.20400047,3.600493590914792,10%,200.0,boore,1.2228965074594516,2.4672492773539125,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.4724793,101.3498449,DSA,17.20400047,3.6938192002231354,10%,200.0,boore,1.219982716878137,2.655648770319389,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.4746521,101.4113408,DSA,17.20400047,3.7614611031838874,10%,200.0,boore,1.222229936822306,2.7895842442743914,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.47679598,101.4728404,DSA,11.46930027,3.826175110977327,10%,200.0,boore,1.2202571216281608,2.9201959489777574,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.47891095,101.5343437,DSA,5.73466015,3.844500082744957,10%,200.0,boore,1.2219926025095122,2.955804603984207,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.480997,101.5958506,DSA,5.73466015,3.7833204694796128,10%,200.0,boore,1.219836804296618,2.8347388563812546,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.48305413,101.657361,DSA,5.73466015,3.7195964649402904,10%,200.0,boore,1.2198818184772542,2.707263838794228,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.48508234,101.718875,DSA,5.73466015,3.653225255843921,10%,200.0,boore,1.2192181743189792,2.574919607096455,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.48708162,101.7803924,DSA,5.73466015,3.608769538580507,10%,200.0,boore,1.2166632420902914,2.487541131906839,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.46806243,110.7727121,DSA,17.49850082,3.110658949662934,10%,200.0,boore,1.060160578001734,1.585221552524828,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.46580309,110.8341966,DSA,34.99700165,3.068062649404189,10%,200.0,boore,1.0526844083231923,1.5045146538144625,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.46351486,110.8956773,DSA,34.99700165,3.018244265833773,10%,200.0,boore,1.062348917286022,1.3990791812959331,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.46119771,110.957154,DSA,51.37810135,3.016892412686934,10%,200.0,boore,1.0435583265368338,1.407649829451768,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.45885167,111.0186267,DSA,17.49850082,3.0212035036698897,10%,200.0,boore,1.0435583265368338,1.416272011417679,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.44917854,111.2644765,DSA,17.49850082,2.6108381312348863,10%,200.0,boore,1.0515665123919775,1.4309671340453938,7.899423052472979,weight_sensitivity,Low,0.3,0.5,0.2
42.44668803,111.3259285,DSA,17.49850082,2.651731930192902,10%,200.0,boore,1.0460308258051547,1.4319053892842506,8.109849939046152,weight_sensitivity,Low,0.3,0.5,0.2
42.44416863,111.3873762,DSA,85.25769806,3.0313089153358934,10%,200.0,boore,1.0496285376585288,1.43284070807667,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.40586553,112.2471659,DSA,8.19054031,2.8600765170648828,10%,200.0,boore,1.0234913147921367,1.485715188350085,9.050857642260995,weight_sensitivity,Low,0.3,0.5,0.2
42.40291317,112.3085433,DSA,33.32089996,3.0568384182009583,10%,200.0,boore,1.0349136025750032,1.4927286748569149,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
42.39993196,112.3699157,DSA,8.74925995,2.9219429161151647,10%,200.0,boore,1.018143140589899,1.5001043524699889,9.332238988516004,weight_sensitivity,Low,0.3,0.5,0.2
42.39692192,112.431283,DSA,33.32089996,2.689060397378725,10%,200.0,boore,1.0501395798536797,1.5102018938310722,8.094587882535425,weight_sensitivity,Low,0.3,0.5,0.2
42.39388304,112.492645,DSA,8.74925995,2.674555944895168,10%,200.0,boore,0.9979000445423564,1.520358726556392,8.075032841271325,weight_sensitivity,Low,0.3,0.5,0.2
42.39081533,112.5540019,DSA,50.81940079,2.8434971648035927,10%,200.0,boore,1.064926635169429,1.5305857562323633,8.793631480682912,weight_sensitivity,Low,0.3,0.5,0.2
42.38771879,112.6153535,DSA,108.711998,3.014299412526153,10%,200.0,boore,1.0155564337529182,1.5408733607270544,9.695979010183752,weight_sensitivity,Moderate,0.3,0.5,0.2
42.38459343,112.6766998,DSA,68.31790161,3.0898404833563093,10%,200.0,boore,1.047422429801392,1.5512275088317835,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.13695298,81.43937316,DSA,9.55776024,5.078432944042422,10%,200.0,boore,2.107581336234052,5.265694045139942,9.066557603011177,weight_sensitivity,Moderate,0.3,0.5,0.2
40.14842022,81.49710258,DSA,9.55776024,5.094870039899666,10%,200.0,boore,2.103997768693664,5.289423309590768,9.094795272480916,weight_sensitivity,Moderate,0.3,0.5,0.2
40.15986086,81.5548498,DSA,9.55776024,5.020961388188039,10%,200.0,boore,2.0755393937949447,5.276171041562014,8.801070246342741,weight_sensitivity,Moderate,0.3,0.5,0.2
40.1712749,81.61261478,DSA,9.55776024,5.23351430566158,10%,200.0,boore,2.068225790465169,5.234520480325672,9.978931641795963,weight_sensitivity,Moderate,0.3,0.5,0.2
40.18266232,81.67039749,DSA,14.19909954,5.2075170401126885,10%,200.0,boore,2.072139645879836,5.171750292697475,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.19402311,81.72819789,DSA,14.19909954,5.146677564017974,10%,200.0,boore,2.05374087450192,5.093695773105616,9.91853707557295,weight_sensitivity,Moderate,0.3,0.5,0.2
40.20535727,81.78601595,DSA,14.19909954,5.079804058768003,10%,200.0,boore,2.030425253291806,5.004874919834064,9.841195114317149,weight_sensitivity,Moderate,0.3,0.5,0.2
40.21666478,81.84385165,DSA,14.19909954,5.0648237817884265,10%,200.0,boore,2.0348939103551293,4.908711217363776,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.22794562,81.90170494,DSA,14.19909954,5.008758349186162,10%,200.0,boore,2.0162527861212283,4.807765026699587,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.23919979,81.9595758,DSA,14.19909954,4.834647875259932,10%,200.0,boore,2.0523599312109964,4.703936057642132,9.334859335377834,weight_sensitivity,Moderate,0.3,0.5,0.2
40.25042728,82.01746418,DSA,14.19909954,4.167707037331897,10%,200.0,boore,2.0385039570402035,3.94118043397564,7.927828166160078,weight_sensitivity,Moderate,0.3,0.5,0.2
40.26162807,82.07537006,DSA,18.8404007,4.23899303898195,10%,200.0,boore,2.0507770515621084,3.9264749909454864,8.302612140202871,weight_sensitivity,Moderate,0.3,0.5,0.2
40.27280216,82.13329341,DSA,18.8404007,4.3326692353323715,10%,200.0,boore,2.028124517746796,3.89511270917927,8.883377627093486,weight_sensitivity,Moderate,0.3,0.5,0.2
40.28394953,82.19123418,DSA,18.8404007,4.338745080264539,10%,200.0,boore,2.0152534176075463,3.844700552803632,9.059093892902297,weight_sensitivity,Moderate,0.3,0.5,0.2
40.29507017,82.24919235,DSA,18.8404007,4.319925386337366,10%,200.0,boore,2.0205969933965093,3.772886199443573,9.136515942983134,weight_sensitivity,Moderate,0.3,0.5,0.2
40.30616407,82.30716788,DSA,18.8404007,4.321319463649944,10%,200.0,boore,2.0184544349386235,3.6775695761198666,9.384991725542122,weight_sensitivity,Moderate,0.3,0.5,0.2
40.31723122,82.36516074,DSA,28.3980999,4.328557379822833,10%,200.0,boore,2.048917817760381,3.5571933190324296,9.67642687489252,weight_sensitivity,Moderate,0.3,0.5,0.2
40.3282716,82.4231709,DSA,28.3980999,4.321520593017078,10%,200.0,boore,2.053238890490446,3.411097851739888,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.33928522,82.48119831,DSA,28.3980999,4.239206477447034,10%,200.0,boore,2.0641977967119454,3.239894276866901,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.35027205,82.53924296,DSA,28.3980999,4.139464479670496,10%,200.0,boore,2.05526619635217,3.045769241529688,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.36123208,82.59730479,DSA,28.3980999,4.011479946900254,10%,200.0,boore,2.053518591069408,2.8326115338885653,9.895593013175745,weight_sensitivity,Moderate,0.3,0.5,0.2
40.37216531,82.65538379,DSA,28.3980999,3.934948571759993,10%,200.0,boore,2.050780118510503,2.639429072413684,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.38307173,82.7134799,DSA,28.3980999,3.9609127314836883,10%,200.0,boore,2.05923635465568,2.686283650173969,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.39395131,82.77159311,DSA,28.3980999,3.9404404361393723,10%,200.0,boore,2.0646232714122177,2.6421069094314142,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.40480406,82.82972338,DSA,37.68069839,3.9541653975549274,10%,200.0,boore,2.0786770007349733,2.661124594668871,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.41562995,82.88787066,DSA,37.68069839,3.9457938380256192,10%,200.0,boore,2.0835375458516774,2.6414651485402323,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.42642899,82.94603493,DSA,37.68069839,3.9471628875587306,10%,200.0,boore,2.08585988155438,2.642809846184833,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.43720115,83.00421616,DSA,47.23849869,3.944706755658605,10%,200.0,boore,2.072295592625096,2.646036155742152,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.44794644,83.0624143,DSA,47.23849869,3.947658055124083,10%,200.0,boore,2.078020743191301,2.648503664333386,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.45866483,83.12062933,DSA,47.23849869,4.018405589038796,10%,200.0,boore,2.079691559685134,2.788996242266511,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.46935631,83.1788612,DSA,47.23849869,3.951093163574673,10%,200.0,boore,2.0751101580185884,2.657120232338193,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.48002088,83.23710989,DSA,47.23849869,3.9534153186632244,10%,200.0,boore,2.073680717122021,2.6626222070532366,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.49065853,83.29537536,DSA,47.23849869,3.9535017072891794,10%,200.0,boore,2.065928260694092,2.6674464581619035,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.50126924,83.35365757,DSA,47.23849869,3.9571627563526155,10%,200.0,boore,2.0693477985549458,2.672716833572263,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.51185301,83.41195649,DSA,37.68069839,3.959247784107583,10%,200.0,boore,2.067409545622425,2.67804984084171,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.52240982,83.47027209,DSA,37.68069839,3.976723874585318,10%,200.0,boore,2.070895279518343,2.710910581459631,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.53293966,83.52860432,DSA,37.68069839,3.966262860707943,10%,200.0,boore,2.0773405144958823,2.686121412718357,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.54344252,83.58695316,DSA,37.68069839,3.963841729630773,10%,200.0,boore,2.065038849312965,2.6886601496737668,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.5539184,83.64531856,DSA,37.68069839,3.9680311287164165,10%,200.0,boore,2.076163319601521,2.69036426567192,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.56436727,83.7037005,DSA,37.68069839,3.994962567077514,10%,200.0,boore,2.056319776238368,2.756133268412007,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
40.57478914,83.76209893,DSA,37.68069839,3.9644809499935536,10%,200.0,boore,2.068237915779906,2.6880191505191635,10.0,weight_sensitivity,Moderate,0.3,0.5,0.2
